0.025,0.05,0.25,0.75,0.95,0.975,estimate,stat,method,data_seed,boot_seed,n_l3,n_l2,n_l1,rand_eff_dgp,replication_id
0.03212663665518806,0.03212663665518806,0.5734943481470799,1.03658398748801,1.03658398748801,1.03658398748801,0.7024730617186334,sd_l3,cases-double-boot,12128159379223468684,897947065,5,4,8,t,1
0.49560976392875433,0.49560976392875433,0.51989731206209,0.6043669285190498,0.605001936489705,0.605001936489705,0.5297156395748992,sd_l2,cases-double-boot,12128159379223468684,897947065,5,4,8,t,1
0.039639116481458486,0.113695334686008,0.2887319294856151,0.4893065390170599,0.6643431457897214,0.7383995476920121,0.38901921089694996,mu,likelihood-profile,14307380409088343196,902210759,5,4,8,t,2
0.0,0.0,0.0,0.31324261436020867,0.549298274812828,0.6571424135932773,0.24754197228449334,sd_l3,likelihood-profile,14307380409088343196,902210759,5,4,8,t,2
0.32424309088707404,0.3463061674206389,0.4238923387972339,0.5677362436407637,0.7051855980583998,0.7551731638003297,0.489279984487692,sd_l2,likelihood-profile,14307380409088343196,902210759,5,4,8,t,2
0.2096962112321689,0.2096962112321689,0.33509273717181487,0.5326668124682372,0.5826910548144523,0.5826910548144523,0.38901921089694996,mu,parametric-percentile-boot,14307380409088343196,902210759,5,4,8,t,2
7.281121786960106e-08,7.281121786960106e-08,3.8766761040306364e-05,0.3387616151644568,0.5984091042380111,0.5984091042380111,0.24754197228449334,sd_l3,parametric-percentile-boot,14307380409088343196,902210759,5,4,8,t,2
0.3234944391835891,0.3234944391835891,0.46141022157458267,0.616408379501235,0.7575637902578856,0.7575637902578856,0.489279984487692,sd_l2,parametric-percentile-boot,14307380409088343196,902210759,5,4,8,t,2
0.022294731803271968,0.022294731803271968,0.3373133309172655,0.5894098316014436,0.6840285953774909,0.6840285953774909,0.38901921089694996,mu,cases-percentile-boot,14307380409088343196,902210759,5,4,8,t,2
0.0,0.0,0.2084269408556558,0.5939205780593173,0.6159309786820615,0.6159309786820615,0.24754197228449334,sd_l3,cases-percentile-boot,14307380409088343196,902210759,5,4,8,t,2
0.13231489442118874,0.13231489442118874,0.37461069941764674,0.5858249498712799,0.6138127302742331,0.6138127302742331,0.489279984487692,sd_l2,cases-percentile-boot,14307380409088343196,902210759,5,4,8,t,2
0.035601957093681864,0.035601957093681864,0.15402976082235245,0.5643541743197604,0.6840285953774909,0.6840285953774909,0.38901921089694996,mu,cases-double-boot,14307380409088343196,902210759,5,4,8,t,2
0.0510026619961688,0.0510026619961688,0.16283802123378485,0.5205171710276886,0.5955886726122398,0.5955886726122398,0.24754197228449334,sd_l3,cases-double-boot,14307380409088343196,902210759,5,4,8,t,2
0.39309488900512723,0.39309488900512723,0.4377106156915777,0.6068881984379794,0.6138127302742331,0.6138127302742331,0.489279984487692,sd_l2,cases-double-boot,14307380409088343196,902210759,5,4,8,t,2
-0.8083298528329121,-0.6558855537518089,-0.29557376296104576,0.11730795903484578,0.47761981414629906,0.6300644936073303,-0.0891329296474217,mu,likelihood-profile,16533118290751517631,1999186880,5,4,8,t,3
0.0,0.0,0.0,0.5883614991947218,1.099318740849198,1.3263592166816927,0.4315141417421988,sd_l3,likelihood-profile,16533118290751517631,1999186880,5,4,8,t,3
0.8520743584826252,0.8962493109046337,1.0568281215385367,1.3638538473219777,1.6393047832195249,1.7451844622134283,1.196381586020386,sd_l2,likelihood-profile,16533118290751517631,1999186880,5,4,8,t,3
-0.7535052876530698,-0.7535052876530698,-0.5918929201216213,0.0210335250581042,0.6284071489368468,0.6284071489368468,-0.0891329296474217,mu,parametric-percentile-boot,16533118290751517631,1999186880,5,4,8,t,3
